TPHV,109,勞再易,2,20200227,2
PCDV,107,勞小上,9,20180831,1
TPHV,109,勞上,37,20210727,1
PCDV,99,勞訴,5,20100331,1
TYDV,106,勞簡上,13,20180531,1
TCDV,105,勞訴,118,20170726,1
ULDV,112,勞簡上,1,20240513,1
TPDV,89,勞訴,125,20010620,1
KSHV,104,勞上易,27,20160524,2
KSHV,111,勞上易,125,20220629,1
TPDV,108,勞簡,27,20200221,1
TPHV,100,勞上易,17,20110729,1
TYEV,104,桃勞簡,7,20160831,1
TPSV,108,台上,1209,20191119,1
MLDV,108,勞再易,1,20190919,2
KSHV,90,勞上,2,20010627,1
TPHV,98,勞上易,147,20100728,1
CDEV,107,橋勞小,1,20180530,1
PTEV,108,屏勞簡,5,20191212,1
TTDV,91,勞訴,6,20030718,1
TCHV,101,重勞上,4,20121205,1
KSHV,111,勞上易,64,20220420,1
TPHV,92,勞再易,16,20040326,1
TPHV,98,勞上,84,20100223,1
TPDV,104,勞小上,12,20160620,1
KSHV,91,勞上易,7,20020529,1
TPDV,106,司促,1828,20170207,1
KSHV,111,勞上易,119,20220531,1
KSHV,112,勞上易,29,20231213,1
KSHV,92,勞上易,17,20031029,1
KSEV,90,雄勞簡,20,20020426
CHDV,97,勞訴,31,20091231,2
TPHV,95,勞上,19,20060725,1
KSDV,111,勞小上,8,20221111,1
TCHV,111,勞再,1,20220328,2
KSDV,110,勞簡,7,20210728,1
TYDV,93,勞簡上,1,20040531,2
KSHV,113,勞上易,7,20240229,1
SLDV,98,勞訴,6,20090806,1
KSHV,112,勞上易,33,20240131,1
NTDV,92,訴,8,20030626,2
TPHV,106,勞再,6,20171031,2
TCHV,92,勞上易,73,20031128,1
TPHV,108,勞上,153,20200811,1
KSHV,111,勞上易,49,20220331,1
TPSV,94,台上,184,20050127
TCDV,100,勞訴,87,20120514,1
KSHV,92,勞上更,5,20040730,1
TPHV,91,重勞上,1,20020827,1
TPHV,99,勞上易,69,20100629,1
KSHV,111,勞上易,180,20220727,1
KSHV,111,勞上易,231,20221031,1
TPHV,108,勞上易,98,20200108,2
TPHV,109,勞再,1,20200122,2
KSHV,111,勞上易,233,20221026,1
TCEV,92,中勞簡,12,20030423
TPSV,109,台上,2,20200312,1
TPDV,101,勞簡上,34,20130816,1
TPHV,99,勞上更(一),8,20111129,2
KSDV,113,勞簡上,16,20241227,1
TNHV,92,勞上,2,20030506,1
TPSV,102,台上,2205,20131120
NHEV,105,湖勞簡,16,20170324,2
HLHV,92,勞上易,66,20040414,1
TPHV,100,勞上易,2,20120118,1
KSDV,95,勞訴,64,20070323,2
HLHV,95,勞再,1,20061226,1
KSHV,107,勞上易,12,20190625,1
TYDV,94,勞訴,17,20060227,2
KSHV,112,勞上易,19,20230816,1
TPSV,108,台上,2020,20200831,1
KSHV,107,勞上易,90,20190109,1
TPHV,94,勞再,4,20060117,2
TCDV,91,勞簡上,1,20020510,1
PCDV,111,勞訴,105,20230916,1
KSHV,111,勞上易,91,20220429,1
TPDV,107,重勞訴,42,20191104,1
KSHV,95,勞上易,31,20070425,1
KSHV,111,勞上易,237,20221019,1
SYEV,106,營勞簡,4,20170731,1
KSDV,109,勞訴,136,20201209,2
TCDV,96,勞簡上,7,20070706,1
TNDV,98,勞訴,4,20090527,2
TPHV,98,勞上易,93,20091020,1
TCDV,103,司促,9402,20140403,2
TCEV,104,中勞小,55,20151022,1
TPDV,109,勞簡上,29,20210202,1
KSHV,111,勞上易,120,20220525,1
SLDV,98,重勞訴,14,20111130,1
TCHV,99,勞上易,16,20100518,1
TCHV,99,勞再易,5,20100430,1
TPDV,98,重勞訴,6,20091117,2
TPDV,104,勞訴,120,20150831,1
TPHV,95,勞再,2,20060815,1
SLDV,106,勞簡上,2,20170831,1
TPDV,109,勞簡,3,20200429,1
PTDV,93,勞訴,7,20060530,1
KSHV,111,勞上易,129,20220629,1
TPHV,96,勞上易,3,20070417,2
SDEV,105,沙勞簡,9,20170711,3
TPHV,106,勞上易,122,20180321,1
SCDV,91,勞訴,7,20021022,1
CYDV,108,勞小上,1,20200207,1
KSHV,111,勞上易,225,20220930,1
TPDV,112,勞訴,90,20230531,2
TPEV,92,北勞簡,1,20030114,1
CYDV,91,勞訴,3,20021023,1
KSDV,105,勞訴,50,20160819,1
KSHV,111,勞上易,285,20230331,1
TCDV,97,勞簡上,20,20081226,1
TPSV,103,台上,682,20140410
TCDV,110,勞訴,15,20220614,1
TPDV,109,勞簡上,18,20210514,1
TCHV,91,勞再易,3,20021230,1
TPHV,99,勞再,1,20100511,1
KSHV,111,勞上易,83,20220429,1
TPHV,92,勞再易,10,20030729,1
TYDV,109,勞訴,35,20210226,1
MLDV,102,勞小上,1,20130620,1
TCHV,111,勞上,13,20230726,1
KSHV,105,勞上易,42,20161101,1
KSHV,111,勞上易,89,20220531,1
TPHV,97,勞再易,8,20080930,1
ULDV,109,勞簡,11,20210118,1
TCHV,95,重勞上,4,20060516,1
TPHV,97,勞上,39,20081216,2
PCDV,108,勞簡上,10,20191227,1
ULDV,110,勞訴,15,20220627,1
PTEV,91,屏勞簡,1,20020523
TCHV,113,勞上易,1,20241218,1
KSHV,94,勞上,6,20051129,1
TPHV,97,勞再易,11,20080829,1
TPDV,99,勞訴,202,20101126,1
TYDV,110,勞小上,5,20210628,1
TPHV,101,勞上易,2,20120606,1
TPDV,96,勞訴,174,20080123,2
TPHV,100,勞上易,111,20120314,1
TPEV,106,北勞簡,124,20170830,1
NTEV,104,投簡,145,20160204,3
KSDV,95,勞訴,21,20060525,1
TCDV,90,勞訴,46,20020113,1
TPHV,107,勞再,3,20181009,1
KSHV,110,勞上易,26,20210428,1
TCHV,103,勞上更(一),3,20150519,1
TPHV,109,勞再易,7,20201229,1
TPHV,97,勞上易,85,20081224,1
TYDV,110,勞小上,2,20210421,1
KSHV,111,勞上易,48,20220316,1
KSHV,111,勞上易,13,20220225,1
TPDV,109,勞簡上,15,20200630,1
TPEV,102,北勞簡,57,20130718,2
PTDV,109,勞簡上,1,20201118,1
TYDV,107,勞簡上,11,20190118,1
KSHV,110,勞上易,123,20211230,1
TYDV,104,勞小上,5,20160721,1
KSDV,94,勞訴,61,20060629,1
KSHV,111,勞上易,98,20220608,1
KSHV,113,勞上易,6,20240229,1
TPHV,103,勞上,48,20150127,1
KSHV,110,勞上易,41,20210707,1
KSDV,105,勞訴,94,20161209,1
TTEV,90,東小,93,20011130
KSHV,110,勞上易,47,20210630,1
KSHV,111,勞上易,205,20220930,1
KSHV,112,勞上易,4,20230329,1
TPHV,92,勞上易,24,20030708,1
TPHV,101,勞再,1,20120409,2
KSHV,110,勞上,16,20221214,3
HLEV,105,花勞簡,8,20161230,1
CYDV,95,勞訴,16,20070726,2
CYEV,107,嘉勞簡,8,20181221,1
TCDV,106,勞簡上,23,20180727,1
TPHV,106,勞再易,8,20180129,1
KSHV,111,勞上易,104,20220531,1
TCDV,90,訴,1087,20010802,1
TPDV,106,勞訴,213,20180306,1
TPHV,105,勞再易,3,20170516,1
TCHV,104,勞再易,1,20151126,2
KSHV,91,勞上易,29,20021016,1
TPDV,113,勞簡上,4,20241101,1
TPSV,100,台上,60,20110113
FYEV,90,豐勞簡,1,20011228
KSDV,103,勞訴,25,20150717,2
KSHV,111,勞上易,154,20220720,1
KSHV,106,勞上,5,20180928,1
KSHV,111,勞上易,277,20221228,1
KSDV,109,勞簡,91,20210915,2
KSDV,94,勞訴,61,20060629,2
HLDV,103,勞訴,6,20151127,1
TTEV,90,東小,93,20011130,1
TPHV,97,勞再,4,20081229,1
TTDV,96,重訴,7,20070621,1
TNHV,96,重勞再,1,20071211,1
FSEV,104,鳳勞簡,13,20160616,1
KSEV,105,雄勞簡,47,20170608,2
KSHV,107,勞上易,46,20190116,1
TPDV,107,勞簡上,45,20181217,1
KSHV,108,勞上易,78,20200122,1
TPHV,100,勞上易,94,20120515,1
TPSV,98,台上,446,20090319
KSDV,97,勞訴,74,20081031,1
TPHV,93,重勞上,19,20050705,1
KSDV,103,勞訴,76,20140929,1
KLDV,109,勞訴,13,20201229,1
TPDV,97,勞訴,96,20090527,1
CHDV,91,勞訴,17,20020923,1
TPHV,97,重勞上更(一),7,20100209,1
KSHV,95,勞上易,17,20060831,1
KSHV,111,勞上易,81,20220429,1
TPSV,113,台上,344,20240613,1
TPDV,105,勞訴,140,20161111,1
KSHV,111,勞上易,196,20220824,1
KMDV,91,勞簡上,1,20030827,1
TPHV,95,勞再易,27,20061031,1
